Time,Transfer,Bitrate,Retr,Cwnd
15159.00,5.00,41.9,0,MBytes
15160.00,5.12,43.0,0,MBytes
15161.00,5.00,41.9,0,MBytes
15162.00,5.00,41.9,0,MBytes
15163.00,5.12,43.0,0,MBytes
15164.00,5.00,41.9,0,MBytes
15165.00,5.12,43.0,0,MBytes
15166.00,5.00,41.9,0,MBytes
15167.00,5.12,43.0,0,MBytes
15168.00,5.00,41.9,0,MBytes
15169.00,5.12,43.0,0,MBytes
15170.00,5.00,41.9,0,MBytes
15171.00,5.00,41.9,0,MBytes
15172.00,5.12,43.0,0,MBytes
15173.00,5.00,41.9,0,MBytes
15174.00,5.00,41.9,0,MBytes
15175.00,5.12,43.0,0,MBytes
15176.00,5.00,41.9,0,MBytes
15177.00,5.12,43.0,0,MBytes
15178.00,5.00,41.9,0,MBytes
15179.00,5.12,43.0,0,MBytes
15180.00,5.00,41.9,0,MBytes
15181.00,5.12,43.0,0,MBytes
15182.00,5.00,41.9,0,MBytes
15183.00,5.12,43.0,0,MBytes
15184.00,5.00,41.9,0,MBytes
15185.00,5.00,41.9,0,MBytes
15186.00,5.12,43.0,0,MBytes
15187.00,5.00,41.9,0,MBytes
15188.00,5.12,43.0,0,MBytes
15189.00,5.00,41.9,0,MBytes
15190.00,5.12,43.0,0,MBytes
15191.00,5.00,41.9,0,MBytes
15192.00,5.00,41.9,0,MBytes
15193.00,5.12,43.0,0,MBytes
15194.00,5.00,41.9,0,MBytes
15195.00,5.12,43.0,0,MBytes
15196.00,5.00,41.9,0,MBytes
15197.00,5.00,41.9,0,MBytes
15198.00,5.12,43.0,0,MBytes
15199.00,5.00,41.9,0,MBytes
15200.00,5.12,43.0,0,MBytes
15201.00,5.00,41.9,0,MBytes
15202.00,5.12,43.0,0,MBytes
15203.00,5.00,41.9,0,MBytes
15204.00,5.12,43.0,0,MBytes
15205.00,5.00,41.9,0,MBytes
15206.00,5.00,41.9,0,MBytes
15207.00,5.12,43.0,0,MBytes
15208.00,5.00,41.9,0,MBytes
15209.00,5.12,43.0,0,MBytes
15210.00,5.00,41.9,0,MBytes
15211.00,5.12,43.0,0,MBytes
15212.00,5.00,41.9,0,MBytes
15213.00,5.00,41.9,0,MBytes
15214.00,5.12,43.0,0,MBytes
15215.00,5.00,41.9,0,MBytes
15216.00,5.12,43.0,0,MBytes
15217.00,5.00,41.9,0,MBytes
15218.00,5.12,43.0,0,MBytes
15219.00,5.00,41.9,0,MBytes
15220.00,5.00,41.9,0,MBytes
15221.00,5.12,43.0,0,MBytes
15222.00,5.00,41.9,0,MBytes
15223.00,5.12,43.0,0,MBytes
15224.00,5.00,41.9,0,MBytes
15225.00,5.12,43.0,0,MBytes
15226.00,5.00,41.9,0,MBytes
15227.00,5.00,41.9,0,MBytes
15228.00,5.12,43.0,0,MBytes
15229.00,5.00,41.9,0,MBytes
15230.00,5.12,43.0,0,MBytes
15231.00,5.00,41.9,0,MBytes
15232.00,5.12,43.0,0,MBytes
15233.00,5.00,41.9,0,MBytes
15234.00,5.00,41.9,0,MBytes
15235.00,5.12,43.0,0,MBytes
15236.00,5.00,41.9,0,MBytes
15237.00,5.12,43.0,0,MBytes
15238.00,5.00,41.9,0,MBytes
15239.00,5.12,43.0,0,MBytes
15240.00,5.00,41.9,0,MBytes
15241.00,5.00,41.9,0,MBytes
15242.00,5.12,43.0,0,MBytes
15243.00,5.00,41.9,0,MBytes
15244.00,5.12,43.0,0,MBytes
15245.00,5.00,41.9,0,MBytes
15246.00,5.00,41.9,0,MBytes
15247.00,5.12,43.0,0,MBytes
15248.00,5.00,41.9,0,MBytes
15249.00,5.12,43.0,0,MBytes
15250.00,5.00,41.9,0,MBytes
15251.00,5.12,43.0,0,MBytes
15252.00,5.00,41.9,0,MBytes
15253.00,5.00,41.9,0,MBytes
15254.00,5.12,43.0,0,MBytes
15255.00,5.00,41.9,0,MBytes
15256.00,5.12,43.0,0,MBytes
15257.00,5.00,41.9,0,MBytes
15258.00,5.12,43.0,0,MBytes
15259.00,5.00,41.9,0,MBytes
15260.00,5.00,41.9,0,MBytes
15261.00,5.12,43.0,0,MBytes
15262.00,5.00,41.9,0,MBytes
15263.00,5.12,43.0,0,MBytes
15264.00,5.00,41.9,0,MBytes
15265.00,5.00,41.9,0,MBytes
15266.00,5.12,43.0,0,MBytes
15267.00,5.00,41.9,0,MBytes
15268.00,5.12,43.0,0,MBytes
15269.00,5.00,41.9,0,MBytes
15270.00,5.00,41.9,0,MBytes
15271.00,5.12,43.0,0,MBytes
15272.00,5.00,41.9,0,MBytes
15273.00,5.12,43.0,0,MBytes
15274.00,5.00,41.9,0,MBytes
15275.00,5.00,41.9,0,MBytes
15276.00,5.12,43.0,0,MBytes
15277.00,5.00,41.9,0,MBytes
15278.00,5.12,43.0,0,MBytes
15279.00,5.00,41.9,0,MBytes
15280.00,5.12,43.0,0,MBytes
15281.00,5.00,41.9,0,MBytes
15282.00,5.12,43.0,0,MBytes
15283.00,5.00,41.9,0,MBytes
15284.00,5.12,43.0,0,MBytes
15285.00,5.00,41.9,0,MBytes
15286.00,5.00,41.9,0,MBytes
15287.00,5.12,43.0,0,MBytes
15288.00,5.00,41.9,0,MBytes
15289.00,5.12,43.0,0,MBytes
15290.00,5.00,41.9,0,MBytes
15291.00,5.00,41.9,0,MBytes
15292.00,5.12,43.0,0,MBytes
15293.00,5.00,41.9,0,MBytes
15294.00,5.12,43.0,0,MBytes
15295.00,5.00,41.9,0,MBytes
15296.00,5.12,43.0,0,MBytes
15297.00,5.00,41.9,0,MBytes
15298.00,5.00,41.9,0,MBytes
15299.00,5.12,43.0,0,MBytes
15300.00,5.00,41.9,0,MBytes
15301.00,5.12,43.0,0,MBytes
15302.00,5.00,41.9,0,MBytes
15303.00,5.00,41.9,0,MBytes
15304.00,5.12,43.0,0,MBytes
15305.00,5.00,41.9,0,MBytes
15306.00,5.12,43.0,0,MBytes
15307.00,5.00,41.9,0,MBytes
15308.00,5.12,43.0,0,MBytes
15309.00,5.00,41.9,0,MBytes
15310.00,5.12,43.0,0,MBytes
15311.00,5.00,41.9,0,MBytes
15312.00,5.00,41.9,0,MBytes
15313.00,5.12,43.0,0,MBytes
15314.00,5.00,41.9,0,MBytes
15315.00,5.00,41.9,0,MBytes
15316.00,5.12,43.0,0,MBytes
15317.00,5.00,41.9,0,MBytes
15318.00,5.12,43.0,0,MBytes
15319.00,5.00,41.9,0,MBytes
15320.00,5.12,43.0,0,MBytes
15321.00,5.00,41.9,0,MBytes
15322.00,5.12,43.0,0,MBytes
15323.00,5.00,41.9,0,MBytes
15324.00,5.00,41.9,0,MBytes
15325.00,5.12,43.0,0,MBytes
15326.00,5.00,41.9,0,MBytes
15327.00,5.12,43.0,0,MBytes
15328.00,5.00,41.9,0,MBytes
15329.00,5.12,43.0,0,MBytes
15330.00,5.00,41.9,0,MBytes
15331.00,5.12,43.0,0,MBytes
15332.00,5.00,41.9,0,MBytes
15333.00,5.12,43.0,0,MBytes
15334.00,5.00,41.9,0,MBytes
15335.00,5.00,41.9,0,MBytes
15336.00,5.12,43.0,0,MBytes
15337.00,5.00,41.9,0,MBytes
15338.00,5.12,43.0,0,MBytes
15339.00,5.00,41.9,0,MBytes
15340.00,5.12,43.0,0,MBytes
15341.00,5.00,41.9,0,MBytes
15342.00,5.00,41.9,0,MBytes
15343.00,5.12,43.0,0,MBytes
15344.00,5.00,41.9,0,MBytes
15345.00,5.12,43.0,0,MBytes
15346.00,5.00,41.9,0,MBytes
15347.00,5.00,41.9,0,MBytes
15348.00,5.12,43.0,0,MBytes
15349.00,5.00,41.9,0,MBytes
15350.00,5.12,43.0,0,MBytes
15351.00,5.00,41.9,0,MBytes
15352.00,5.00,41.9,0,MBytes
15353.00,5.12,43.0,0,MBytes
15354.00,5.00,41.9,0,MBytes
15355.00,5.12,43.0,0,MBytes
15356.00,5.00,41.9,0,MBytes
15357.00,5.12,43.0,0,MBytes
15358.00,5.00,41.9,0,MBytes
15359.00,5.12,43.0,0,MBytes
15360.00,5.00,41.9,0,MBytes
15361.00,5.00,41.9,0,MBytes
15362.00,5.12,43.0,0,MBytes
15363.00,5.00,41.9,0,MBytes
15364.00,5.12,43.0,0,MBytes
15365.00,5.00,41.9,0,MBytes
15366.00,5.00,41.9,0,MBytes
15367.00,5.12,43.0,0,MBytes
15368.00,5.00,41.9,0,MBytes
15369.00,5.12,43.0,0,MBytes
15370.00,5.00,41.9,0,MBytes
15371.00,5.12,43.0,0,MBytes
15372.00,5.00,41.9,0,MBytes
15373.00,5.00,41.9,0,MBytes
15374.00,5.12,43.0,0,MBytes
15375.00,5.00,41.9,0,MBytes
15376.00,5.12,43.0,0,MBytes
15377.00,5.00,41.9,0,MBytes
15378.00,5.12,43.0,0,MBytes
15379.00,5.00,41.9,0,MBytes
15380.00,5.00,41.9,0,MBytes
15381.00,5.12,43.0,0,MBytes
15382.00,5.00,41.9,0,MBytes
15383.00,5.12,43.0,0,MBytes
15384.00,5.00,41.9,0,MBytes
15385.00,5.12,43.0,0,MBytes
15386.00,5.00,41.9,0,MBytes
15387.00,5.00,41.9,0,MBytes
15388.00,5.12,43.0,0,MBytes
15389.00,5.00,41.9,0,MBytes
15390.00,5.12,43.0,0,MBytes
15391.00,5.00,41.9,0,MBytes
15392.00,5.12,43.0,0,MBytes
15393.00,5.00,41.9,0,MBytes
15394.00,5.00,41.9,0,MBytes
15395.00,5.12,43.0,0,MBytes
15396.00,5.00,41.9,0,MBytes
15397.00,5.12,43.0,0,MBytes
15398.00,5.00,41.9,0,MBytes
15399.00,5.12,43.0,0,MBytes
15400.00,5.00,41.9,0,MBytes
15401.00,5.00,41.9,0,MBytes
15402.00,5.12,43.0,0,MBytes
15403.00,5.00,41.9,0,MBytes
15404.00,5.12,43.0,0,MBytes
15405.00,5.00,41.9,0,MBytes
15406.00,5.12,43.0,0,MBytes
15407.00,5.00,41.9,0,MBytes
15408.00,5.00,41.9,0,MBytes
15409.00,5.12,43.0,0,MBytes
15410.00,5.00,41.9,0,MBytes
15411.00,5.12,43.0,0,MBytes
15412.00,5.12,43.0,0,MBytes
15413.00,5.00,41.9,0,MBytes
15414.00,5.00,41.9,0,MBytes
15415.00,5.00,41.9,0,MBytes
15416.00,5.12,43.0,0,MBytes
15417.00,5.00,41.9,0,MBytes
15418.00,5.12,43.0,0,MBytes
15419.00,5.00,41.9,0,MBytes
15420.00,5.12,43.0,0,MBytes
15421.00,5.00,41.9,0,MBytes
15422.00,5.00,41.9,0,MBytes
15423.00,5.12,43.0,0,MBytes
15424.00,5.00,41.9,0,MBytes
15425.00,5.12,43.0,0,MBytes
15426.00,5.00,41.9,0,MBytes
15427.00,5.12,43.0,0,MBytes
15428.00,5.00,41.9,0,MBytes
15429.00,5.12,43.0,0,MBytes
15430.00,5.00,41.9,0,MBytes
15431.00,5.00,41.9,0,MBytes
15432.00,5.12,43.0,0,MBytes
15433.00,5.00,41.9,0,MBytes
15434.00,5.12,43.0,0,MBytes
15435.00,5.00,41.9,0,MBytes
15436.00,5.12,43.0,0,MBytes
15437.00,5.00,41.9,0,MBytes
15438.00,5.00,41.9,0,MBytes
15439.00,5.12,43.0,0,MBytes
15440.00,5.00,41.9,0,MBytes
15441.00,5.12,43.0,0,MBytes
15442.00,5.00,41.9,0,MBytes
15443.00,5.12,43.0,0,MBytes
15444.00,5.00,41.9,0,MBytes
15445.00,5.00,41.9,0,MBytes
15446.00,5.12,43.0,0,MBytes
15447.00,5.00,41.9,0,MBytes
15448.00,5.12,43.0,0,MBytes
15449.00,5.00,41.9,0,MBytes
15450.00,5.12,43.0,0,MBytes
15451.00,5.00,41.9,0,MBytes
15452.00,5.00,41.9,0,MBytes
15453.00,5.12,43.0,0,MBytes
15454.00,5.00,41.9,0,MBytes
15455.00,5.12,43.0,0,MBytes
15456.00,5.00,41.9,0,MBytes
15457.00,5.00,41.9,0,MBytes
15458.00,5.12,43.0,0,MBytes
15459.00,5.00,41.9,0,MBytes
15460.00,5.12,43.0,0,MBytes
15461.00,5.00,41.9,0,MBytes
15462.00,5.12,43.0,0,MBytes
15463.00,5.00,41.9,0,MBytes
15464.00,5.12,43.0,0,MBytes
15465.00,5.00,41.9,0,MBytes
15466.00,5.00,41.9,0,MBytes
15467.00,5.12,43.0,0,MBytes
15468.00,5.00,41.9,0,MBytes
15469.00,5.12,43.0,0,MBytes
15470.00,5.00,41.9,0,MBytes
15471.00,5.00,41.9,0,MBytes
15472.00,5.12,43.0,0,MBytes
15473.00,5.00,41.9,0,MBytes
15474.00,5.12,43.0,0,MBytes
15475.00,5.00,41.9,0,MBytes
15476.00,5.00,41.9,0,MBytes
15477.00,5.12,43.0,0,MBytes
15478.00,5.00,41.9,0,MBytes
15479.00,5.12,43.0,0,MBytes
15480.00,5.00,41.9,0,MBytes
15481.00,5.12,43.0,0,MBytes
15482.00,5.00,41.9,0,MBytes
15483.00,5.00,41.9,0,MBytes
15484.00,5.12,43.0,0,MBytes
15485.00,5.00,41.9,0,MBytes
15486.00,5.12,43.0,0,MBytes
15487.00,5.00,41.9,0,MBytes
15488.00,5.12,43.0,0,MBytes
15489.00,5.00,41.9,0,MBytes
15490.00,5.12,43.0,0,MBytes
15491.00,5.00,41.9,0,MBytes
15492.00,5.00,41.9,0,MBytes
15493.00,5.12,43.0,0,MBytes
15494.00,5.00,41.9,0,MBytes
15495.00,5.12,43.0,0,MBytes
15496.00,5.00,41.9,0,MBytes
15497.00,5.12,43.0,0,MBytes
15498.00,5.00,41.9,0,MBytes
15499.00,5.00,41.9,0,MBytes
15500.00,5.12,43.0,0,MBytes
15501.00,5.00,41.9,0,MBytes
15502.00,5.12,43.0,0,MBytes
15503.00,5.00,41.9,0,MBytes
15504.00,5.00,41.9,0,MBytes
15505.00,5.12,43.0,0,MBytes
15506.00,5.00,41.9,0,MBytes
15507.00,5.12,43.0,0,MBytes
15508.00,4.75,39.8,0,MBytes
15509.00,5.00,41.9,0,MBytes
15510.00,5.12,43.0,0,MBytes
15511.00,5.00,41.9,0,MBytes
15512.00,5.12,43.0,0,MBytes
15513.00,5.00,41.9,0,MBytes
15514.00,5.00,41.9,0,MBytes
15515.00,5.12,43.0,0,MBytes
15516.00,5.00,41.9,0,MBytes
15517.00,5.12,43.0,0,MBytes
15518.00,5.00,41.9,0,MBytes
15519.00,5.12,43.0,0,MBytes
15520.00,5.00,41.9,0,MBytes
15521.00,5.12,43.0,0,MBytes
15522.00,5.00,41.9,0,MBytes
15523.00,5.00,41.9,0,MBytes
15524.00,5.12,43.0,0,MBytes
15525.00,5.00,41.9,0,MBytes
15526.00,5.00,41.9,0,MBytes
15527.00,5.12,43.0,0,MBytes
15528.00,5.00,41.9,0,MBytes
15529.00,5.12,43.0,0,MBytes
15530.00,5.00,41.9,0,MBytes
15531.00,5.00,41.9,0,MBytes
15532.00,5.12,43.0,0,MBytes
15533.00,5.00,41.9,0,MBytes
15534.00,5.12,43.0,0,MBytes
15535.00,5.00,41.9,0,MBytes
15536.00,5.12,43.0,0,MBytes
15537.00,5.00,41.9,0,MBytes
15538.00,5.00,41.9,0,MBytes
15539.00,5.12,43.0,0,MBytes
15540.00,5.00,41.9,0,MBytes
15541.00,5.12,43.0,0,MBytes
15542.00,5.00,41.9,0,MBytes
15543.00,5.00,41.9,0,MBytes
15544.00,5.12,43.0,0,MBytes
15545.00,5.00,41.9,0,MBytes
15546.00,5.12,43.0,0,MBytes
15547.00,5.00,41.9,0,MBytes
15548.00,5.12,43.0,0,MBytes
15549.00,5.00,41.9,0,MBytes
15550.00,5.00,41.9,0,MBytes
15551.00,5.12,43.0,0,MBytes
15552.00,5.00,41.9,0,MBytes
15553.00,5.12,43.0,0,MBytes
15554.00,5.00,41.9,0,MBytes
15555.00,5.00,41.9,0,MBytes
15556.00,5.12,43.0,0,MBytes
15557.00,5.00,41.9,0,MBytes
15558.00,5.12,43.0,0,MBytes
15559.00,5.00,41.9,0,MBytes
15560.00,5.00,41.9,0,MBytes
15561.00,5.12,43.0,0,MBytes
15562.00,5.00,41.9,0,MBytes
15563.00,5.12,43.0,0,MBytes
15564.00,5.00,41.9,0,MBytes
15565.00,5.12,43.0,0,MBytes
15566.00,5.00,41.9,0,MBytes
15567.00,5.00,41.9,0,MBytes
15568.00,5.12,43.0,0,MBytes
15569.00,5.00,41.9,0,MBytes
15570.00,5.12,43.0,0,MBytes
15571.00,5.00,41.9,0,MBytes
15572.00,5.12,43.0,0,MBytes
15573.00,5.00,41.9,0,MBytes
15574.00,5.00,41.9,0,MBytes
15575.00,5.12,43.0,0,MBytes
15576.00,5.00,41.9,0,MBytes
15577.00,5.12,43.0,0,MBytes
15578.00,5.00,41.9,0,MBytes
15579.00,5.12,43.0,0,MBytes
15580.00,5.00,41.9,0,MBytes
15581.00,5.00,41.9,0,MBytes
15582.00,5.12,43.0,0,MBytes
15583.00,5.00,41.9,0,MBytes
15584.00,5.12,43.0,0,MBytes
15585.00,5.00,41.9,0,MBytes
15586.00,5.12,43.0,0,MBytes
15587.00,5.00,41.9,0,MBytes
15588.00,5.00,41.9,0,MBytes
15589.00,5.12,43.0,0,MBytes
15590.00,5.00,41.9,0,MBytes
15591.00,5.00,41.9,0,MBytes
15592.00,5.12,43.0,0,MBytes
15593.00,5.00,41.9,0,MBytes
15594.00,5.12,43.0,0,MBytes
15595.00,5.00,41.9,0,MBytes
15596.00,5.12,43.0,0,MBytes
15597.00,5.00,41.9,0,MBytes
15598.00,5.00,41.9,0,MBytes
15599.00,5.12,43.0,0,MBytes
15600.00,5.00,41.9,0,MBytes
15601.00,5.12,43.0,0,MBytes
15602.00,5.00,41.9,0,MBytes
15603.00,5.12,43.0,0,MBytes
15604.00,5.00,41.9,0,MBytes
15605.00,5.00,41.9,0,MBytes
15606.00,5.12,43.0,0,MBytes
15607.00,5.00,41.9,0,MBytes
15608.00,5.12,43.0,0,MBytes
15609.00,5.00,41.9,0,MBytes
15610.00,5.12,43.0,0,MBytes
15611.00,5.00,41.9,0,MBytes
15612.00,5.12,43.0,0,MBytes
15613.00,5.00,41.9,0,MBytes
15614.00,5.00,41.9,0,MBytes
15615.00,5.12,43.0,0,MBytes
15616.00,5.00,41.9,0,MBytes
15617.00,5.12,43.0,0,MBytes
15618.00,5.00,41.9,0,MBytes
15619.00,5.12,43.0,0,MBytes
15620.00,5.00,41.9,0,MBytes
15621.00,5.00,41.9,0,MBytes
15622.00,5.12,43.0,0,MBytes
15623.00,5.00,41.9,0,MBytes
15624.00,5.12,43.0,0,MBytes
15625.00,5.00,41.9,0,MBytes
15626.00,5.12,43.0,0,MBytes
15627.00,5.00,41.9,0,MBytes
15628.00,5.00,41.9,0,MBytes
15629.00,5.12,43.0,0,MBytes
15630.00,5.00,41.9,0,MBytes
15631.00,5.12,43.0,0,MBytes
15632.00,5.00,41.9,0,MBytes
15633.00,5.12,43.0,0,MBytes
15634.00,5.00,41.9,0,MBytes
15635.00,5.00,41.9,0,MBytes
15636.00,5.12,43.0,0,MBytes
15637.00,5.00,41.9,0,MBytes
15638.00,5.12,43.0,0,MBytes
15639.00,5.00,41.9,0,MBytes
15640.00,5.00,41.9,0,MBytes
15641.00,5.12,43.0,0,MBytes
15642.00,5.00,41.9,0,MBytes
15643.00,5.12,43.0,0,MBytes
15644.00,5.00,41.9,0,MBytes
15645.00,5.00,41.9,0,MBytes
15646.00,5.12,43.0,0,MBytes
15647.00,5.00,41.9,0,MBytes
15648.00,5.12,43.0,0,MBytes
15649.00,5.00,41.9,0,MBytes
15650.00,5.12,43.0,0,MBytes
15651.00,5.00,41.9,0,MBytes
15652.00,5.12,43.0,0,MBytes
15653.00,5.00,41.9,0,MBytes
15654.00,5.00,41.9,0,MBytes
15655.00,5.12,43.0,0,MBytes
15656.00,5.00,41.9,0,MBytes
15657.00,5.12,43.0,0,MBytes
15658.00,5.00,41.9,0,MBytes
15659.00,5.00,41.9,0,MBytes
15660.00,5.12,43.0,0,MBytes
15661.00,5.00,41.9,0,MBytes
15662.00,5.12,43.0,0,MBytes
15663.00,5.00,41.9,0,MBytes
15664.00,5.12,43.0,0,MBytes
15665.00,5.00,41.9,0,MBytes
15666.00,5.00,41.9,0,MBytes
15667.00,5.12,43.0,0,MBytes
15668.00,5.00,41.9,0,MBytes
15669.00,5.12,43.0,0,MBytes
15670.00,5.00,41.9,0,MBytes
15671.00,5.00,41.9,0,MBytes
15672.00,5.12,43.0,0,MBytes
15673.00,5.00,41.9,0,MBytes
15674.00,5.12,43.0,0,MBytes
15675.00,5.00,41.9,0,MBytes
15676.00,5.12,43.0,0,MBytes
15677.00,5.00,41.9,0,MBytes
15678.00,5.12,43.0,0,MBytes
15679.00,5.00,41.9,0,MBytes
15680.00,5.00,41.9,0,MBytes
15681.00,5.12,43.0,0,MBytes
15682.00,5.00,41.9,0,MBytes
15683.00,5.12,43.0,0,MBytes
15684.00,5.00,41.9,0,MBytes
15685.00,5.12,43.0,0,MBytes
15686.00,5.00,41.9,0,MBytes
15687.00,5.00,41.9,0,MBytes
15688.00,5.12,43.0,0,MBytes
15689.00,5.00,41.9,0,MBytes
15690.00,5.12,43.0,0,MBytes
15691.00,5.00,41.9,0,MBytes
15692.00,5.12,43.0,0,MBytes
15693.00,5.00,41.9,0,MBytes
15694.00,5.00,41.9,0,MBytes
15695.00,5.12,43.0,0,MBytes
15696.00,5.00,41.9,0,MBytes
15697.00,5.12,43.0,0,MBytes
15698.00,5.00,41.9,0,MBytes
15699.00,5.12,43.0,0,MBytes
15700.00,5.00,41.9,0,MBytes
15701.00,5.00,41.9,0,MBytes
15702.00,5.12,43.0,0,MBytes
15703.00,5.00,41.9,0,MBytes
15704.00,5.12,43.0,0,MBytes
15705.00,5.00,41.9,0,MBytes
15706.00,5.12,43.0,0,MBytes
15707.00,5.00,41.9,0,MBytes
15708.00,5.00,41.9,0,MBytes
15709.00,5.12,43.0,0,MBytes
15710.00,5.00,41.9,0,MBytes
15711.00,5.12,43.0,0,MBytes
15712.00,5.00,41.9,0,MBytes
15713.00,5.00,41.9,0,MBytes
15714.00,5.12,43.0,0,MBytes
15715.00,5.00,41.9,0,MBytes
15716.00,5.12,43.0,0,MBytes
15717.00,5.00,41.9,0,MBytes
15718.00,5.12,43.0,0,MBytes
15719.00,5.00,41.9,0,MBytes
15720.00,5.00,41.9,0,MBytes
15721.00,5.12,43.0,0,MBytes
15722.00,5.00,41.9,0,MBytes
15723.00,5.12,43.0,0,MBytes
15724.00,5.00,41.9,0,MBytes
15725.00,5.12,43.0,0,MBytes
15726.00,5.00,41.9,0,MBytes
15727.00,5.00,41.9,0,MBytes
15728.00,5.12,43.0,0,MBytes
15729.00,5.00,41.9,0,MBytes
15730.00,5.12,43.0,0,MBytes
15731.00,5.00,41.9,0,MBytes
15732.00,5.00,41.9,0,MBytes
15733.00,5.12,43.0,0,MBytes
15734.00,5.00,41.9,0,MBytes
15735.00,5.12,43.0,0,MBytes
15736.00,5.00,41.9,0,MBytes
15737.00,5.00,42.0,0,MBytes
15738.00,5.12,43.0,0,MBytes
15739.00,5.00,41.9,0,MBytes
15740.00,5.12,43.0,0,MBytes
15741.00,5.00,41.9,0,MBytes
15742.00,5.12,43.0,0,MBytes
15743.00,5.00,41.9,0,MBytes
15744.00,5.00,41.9,0,MBytes
15745.00,5.12,43.0,0,MBytes
15746.00,5.00,41.9,0,MBytes
15747.00,5.12,43.0,0,MBytes
15748.00,5.00,41.9,0,MBytes
15749.00,5.12,43.0,0,MBytes
15750.00,5.00,41.9,0,MBytes
15751.00,5.12,43.0,0,MBytes
15752.00,5.00,42.0,0,MBytes
15753.00,5.00,41.9,0,MBytes
15754.00,5.12,43.0,0,MBytes
15755.00,5.00,41.9,0,MBytes
15756.00,5.12,43.0,0,MBytes
15757.00,5.00,41.9,0,MBytes
15758.00,5.00,41.9,0,MBytes
15759.00,5.12,43.0,0,MBytes
15760.00,5.00,41.9,0,MBytes
15761.00,5.12,43.0,0,MBytes
15762.00,5.00,41.9,0,MBytes
15763.00,5.12,43.0,0,MBytes
15764.00,5.00,41.9,0,MBytes
15765.00,5.12,43.0,0,MBytes
15766.00,5.00,41.9,0,MBytes
15767.00,5.00,41.9,0,MBytes
15768.00,5.12,43.0,0,MBytes
15769.00,5.00,41.9,0,MBytes
15770.00,5.12,43.0,0,MBytes
15771.00,5.00,41.9,0,MBytes
15772.00,5.12,43.0,0,MBytes
15773.00,5.00,41.9,0,MBytes
15774.00,5.00,41.9,0,MBytes
15775.00,5.12,43.0,0,MBytes
15776.00,5.00,41.9,0,MBytes
15777.00,5.12,43.0,0,MBytes
15778.00,5.00,41.9,0,MBytes
15779.00,5.00,41.9,0,MBytes
15780.00,5.12,43.0,0,MBytes
15781.00,5.00,41.9,0,MBytes
15782.00,5.12,43.0,0,MBytes
15783.00,5.00,41.9,0,MBytes
15784.00,5.12,43.0,0,MBytes
15785.00,5.00,41.9,0,MBytes
15786.00,5.00,41.9,0,MBytes
15787.00,5.12,43.0,0,MBytes
15788.00,5.00,41.9,0,MBytes
15789.00,5.12,43.0,0,MBytes
15790.00,5.00,41.9,0,MBytes
15791.00,5.00,41.9,0,MBytes
15792.00,5.12,43.0,0,MBytes
15793.00,5.00,41.9,0,MBytes
15794.00,5.12,43.0,0,MBytes
15795.00,5.00,41.9,0,MBytes
15796.00,5.12,43.0,0,MBytes
15797.00,5.00,41.9,0,MBytes
15798.00,5.00,41.9,0,MBytes
15799.00,5.12,43.0,0,MBytes
15800.00,5.00,41.9,0,MBytes
15801.00,5.12,43.0,0,MBytes
15802.00,5.00,41.9,0,MBytes
15803.00,5.00,41.9,0,MBytes
15804.00,5.12,43.0,0,MBytes
15805.00,5.00,41.9,0,MBytes
15806.00,5.12,43.0,0,MBytes
15807.00,5.00,41.9,0,MBytes
15808.00,5.00,41.9,0,MBytes
15809.00,5.12,43.0,0,MBytes
15810.00,5.12,43.0,0,MBytes
15811.00,5.00,41.9,0,MBytes
15812.00,5.00,41.9,0,MBytes
15813.00,5.12,43.0,0,MBytes
15814.00,5.00,41.9,0,MBytes
15815.00,5.00,41.9,0,MBytes
15816.00,5.12,43.0,0,MBytes
15817.00,5.00,41.9,0,MBytes
15818.00,5.12,43.0,0,MBytes
15819.00,5.00,41.9,0,MBytes
15820.00,5.12,43.0,0,MBytes
15821.00,5.00,41.9,0,MBytes
15822.00,5.12,43.0,0,MBytes
15823.00,5.00,41.9,0,MBytes
15824.00,5.00,41.9,0,MBytes
15825.00,5.12,43.0,0,MBytes
15826.00,5.00,41.9,0,MBytes
15827.00,5.12,43.0,0,MBytes
15828.00,5.00,41.9,0,MBytes
15829.00,5.12,43.0,0,MBytes
15830.00,5.00,41.9,0,MBytes
15831.00,5.00,41.9,0,MBytes
15832.00,5.12,43.0,0,MBytes
15833.00,5.00,41.9,0,MBytes
15834.00,5.12,43.0,0,MBytes
15835.00,5.00,41.9,0,MBytes
15836.00,5.12,43.0,0,MBytes
15837.00,5.00,41.9,0,MBytes
15838.00,5.12,43.0,0,MBytes
15839.00,5.00,41.9,0,MBytes
15840.00,5.00,41.9,0,MBytes
15841.00,5.12,43.0,0,MBytes
15842.00,5.00,41.9,0,MBytes
15843.00,5.12,43.0,0,MBytes
15844.00,5.00,41.9,0,MBytes
15845.00,5.12,43.0,0,MBytes
15846.00,5.00,41.9,0,MBytes
15847.00,5.00,41.9,0,MBytes
15848.00,5.12,43.0,0,MBytes
15849.00,5.00,41.9,0,MBytes
15850.00,5.12,43.0,0,MBytes
15851.00,5.00,41.9,0,MBytes
15852.00,5.12,43.0,0,MBytes
15853.00,5.00,41.9,0,MBytes
15854.00,5.12,43.0,0,MBytes
15855.00,5.00,41.9,0,MBytes
15856.00,5.00,41.9,0,MBytes
